;dc_nome;cd_estacao;vl_longitude;vl_latitude;vl_altitude;year;temp_media_C
301;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2001.0;27.24283105022831
302;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2002.0;27.44721461187217
303;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2003.0;27.46611872146119
304;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2004.0;27.406830601092917
305;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2005.0;28.01513982642237
306;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2006.0;27.811780821917814
307;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2007.0;27.693150684931506
308;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2008.0;27.49626593806922
309;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2009.0;27.58410958904115
310;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2010.0;28.20695333943276
311;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2011.0;27.675616438356194
312;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2012.0;28.006375227686718
313;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2013.0;27.965997888067598
314;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2014.0;27.370729366602692
315;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2015.0;27.667520585544374
316;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2016.0;27.97095890410956
317;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2017.0;27.56292237442919
318;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2018.0;27.66384408602149
319;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2019.0;27.682183908045992
320;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2020.0;27.942252165543795
321;TRACUATEUA;82145;-46.86527777;-1.06361111;24.68;2021.0;27.683150984682747
322;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1974.0;27.12791262135918
323;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1975.0;26.80585009140763
324;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1976.0;27.234565619223666
325;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1977.0;27.24337899543384
326;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1978.0;27.272968036529683
327;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1979.0;27.39232876712329
328;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1980.0;27.487511394712875
329;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1981.0;27.515384615384622
330;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1982.0;27.138939670932377
331;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1983.0;27.960821917808257
332;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1984.0;26.95009107468123
333;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1985.0;26.857534246575366
334;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1986.0;26.95242009132425
335;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1987.0;27.852289377289466
336;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1988.0;27.27657407407416
337;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1989.0;26.955004591368215
338;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1990.0;27.14378427787933
339;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1991.0;27.096410767697062
340;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1992.0;27.487385740402313
341;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1993.0;27.15936073059366
342;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1994.0;26.92465753424667
343;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1995.0;27.423470319634703
344;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1996.0;27.316393442622992
345;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1997.0;27.633059360730623
346;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1998.0;28.221917808219207
347;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;1999.0;27.244566210045708
348;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2000.0;27.33752276867033
349;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2001.0;27.7471663619744
350;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2002.0;28.010136986301365
351;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2003.0;28.038812785388124
352;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2004.0;28.00801457194899
353;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2005.0;28.186027397260286
354;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2006.0;27.867671232876706
355;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2007.0;27.997260273972618
356;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2008.0;27.76229508196721
357;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2009.0;27.90347985347984
358;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2010.0;28.45141552511414
359;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2011.0;27.91589041095897
360;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2012.0;28.023464711274077
361;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2013.0;27.96000000000001
362;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2014.0;27.887981651376148
363;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2015.0;28.227798165137553
364;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2016.0;28.49525547445259
365;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2017.0;28.209680365296776
366;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2018.0;27.9047887323944
367;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2019.0;28.09435774309725
368;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2020.0;28.065311308767505
369;MONTE ALEGRE;82181;-54.07638888;-2.0;100.52;2021.0;27.88883089770361
370;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1969.0;29.202150537634417
371;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1970.0;27.470045662100457
372;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1971.0;26.96949771689495
373;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1972.0;28.313570127504512
374;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1973.0;27.529315068493123
375;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1974.0;27.861187214611874
376;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1975.0;28.04785100286533
377;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1976.0;28.312451361867698
378;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1977.0;28.240495867768576
379;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1978.0;29.24657738095239
380;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1979.0;28.69603097773478
381;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1980.0;28.43069216757745
382;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1981.0;28.92785388127857
383;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1982.0;28.968767123287677
384;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1983.0;29.355799086758
385;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1984.0;27.648360655737697
386;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1985.0;27.316529680365296
387;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1986.0;27.294794520547924
388;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1987.0;29.394611872146083
389;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1988.0;28.89207650273222
390;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1989.0;27.26648401826478
391;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1990.0;27.471050228310517
392;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1991.0;27.340913242009126
393;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1992.0;27.91129326047355
394;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1993.0;27.52365296803649
395;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1994.0;27.346757990867548
396;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1995.0;27.647214611872098
397;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1996.0;27.700637522768588
398;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1997.0;27.976164383561557
399;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1998.0;28.340639269406356
400;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;1999.0;27.91796516956916
401;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2000.0;27.739981785063737
402;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2001.0;28.08656307129799
403;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2002.0;28.188584474885843
404;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2003.0;28.22529680365301
405;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2004.0;28.3466302367942
406;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2005.0;28.449041095890443
407;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2006.0;28.111780821917847
408;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2007.0;28.110489510489522
409;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2008.0;28.153460837887096
410;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2009.0;28.32894211576849
411;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2010.0;28.799600798403166
412;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2011.0;28.276107106076203
413;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2012.0;28.3948087431694
414;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2013.0;28.453242009132378
415;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2014.0;28.528911253430955
416;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2015.0;28.806961429915376
417;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2016.0;28.924977210574312
418;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2017.0;28.753150684931562
419;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2018.0;28.459590316573536
420;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2019.0;28.82084481175391
421;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2020.0;28.839022051773718
422;PORTO DE MOZ;82184;-52.236186;-1.751055;13.08;2021.0;28.53541017653166
423;BREVES;82188;-50.478034;-1.680277;9.8;1970.0;28.473463687150847
424;BREVES;82188;-50.478034;-1.680277;9.8;1971.0;27.561826484018287
425;BREVES;82188;-50.478034;-1.680277;9.8;1972.0;27.803916211293206
426;BREVES;82188;-50.478034;-1.680277;9.8;1973.0;27.964931506849293
427;BREVES;82188;-50.478034;-1.680277;9.8;1974.0;27.77812197483057
428;BREVES;82188;-50.478034;-1.680277;9.8;1975.0;27.461391694724995
429;BREVES;82188;-50.478034;-1.680277;9.8;1976.0;27.40142276422764
430;BREVES;82188;-50.478034;-1.680277;9.8;1977.0;27.28116089613035
431;BREVES;82188;-50.478034;-1.680277;9.8;1978.0;27.16442605997934
432;BREVES;82188;-50.478034;-1.680277;9.8;1979.0;27.276501035196663
433;BREVES;82188;-50.478034;-1.680277;9.8;1980.0;27.145078196872113
434;BREVES;82188;-50.478034;-1.680277;9.8;1981.0;27.271147880041415
435;BREVES;82188;-50.478034;-1.680277;9.8;1982.0;27.280624426078976
436;BREVES;82188;-50.478034;-1.680277;9.8;1983.0;27.64280193236715
437;BREVES;82188;-50.478034;-1.680277;9.8;1984.0;27.33666666666667
438;BREVES;82188;-50.478034;-1.680277;9.8;1985.0;26.58012358393406
439;BREVES;82188;-50.478034;-1.680277;9.8;1986.0;26.834965034965055
440;BREVES;82188;-50.478034;-1.680277;9.8;1987.0;27.57762557077631
441;BREVES;82188;-50.478034;-1.680277;9.8;1988.0;27.355457552370517
442;BREVES;82188;-50.478034;-1.680277;9.8;1989.0;26.938090737240067
443;BREVES;82188;-50.478034;-1.680277;9.8;1990.0;26.908590308370048
444;BREVES;82188;-50.478034;-1.680277;9.8;1993.0;27.211751152073717
445;BREVES;82188;-50.478034;-1.680277;9.8;1995.0;27.639089481946595
446;BREVES;82188;-50.478034;-1.680277;9.8;1996.0;27.493614130434747
447;BREVES;82188;-50.478034;-1.680277;9.8;1997.0;27.79804134929267
448;BREVES;82188;-50.478034;-1.680277;9.8;1998.0;27.95452674897114
449;BREVES;82188;-50.478034;-1.680277;9.8;1999.0;27.70658436213993
450;BREVES;82188;-50.478034;-1.680277;9.8;2000.0;27.750182149362484
451;BREVES;82188;-50.478034;-1.680277;9.8;2001.0;27.85041095890408
452;BREVES;82188;-50.478034;-1.680277;9.8;2002.0;27.982283105022805
453;BREVES;82188;-50.478034;-1.680277;9.8;2003.0;28.143250688705216
454;BREVES;82188;-50.478034;-1.680277;9.8;2004.0;28.080874316939877
455;BREVES;82188;-50.478034;-1.680277;9.8;2005.0;28.38210045662101
456;BREVES;82188;-50.478034;-1.680277;9.8;2006.0;28.148310502283064
457;BREVES;82188;-50.478034;-1.680277;9.8;2007.0;28.03406392694062
458;BREVES;82188;-50.478034;-1.680277;9.8;2008.0;27.85173041894349
459;BREVES;82188;-50.478034;-1.680277;9.8;2009.0;28.588219178082213
460;BREVES;82188;-50.478034;-1.680277;9.8;2010.0;28.98246575342465
461;BREVES;82188;-50.478034;-1.680277;9.8;2011.0;28.566301369863023
462;BREVES;82188;-50.478034;-1.680277;9.8;2012.0;28.17454379562045
463;BREVES;82188;-50.478034;-1.680277;9.8;2013.0;28.248127853881236
464;BREVES;82188;-50.478034;-1.680277;9.8;2014.0;28.06073059360742
465;BREVES;82188;-50.478034;-1.680277;9.8;2015.0;28.281004566210107
466;BREVES;82188;-50.478034;-1.680277;9.8;2016.0;28.657247037374717
467;BREVES;82188;-50.478034;-1.680277;9.8;2017.0;28.83105022831057
468;BREVES;82188;-50.478034;-1.680277;9.8;2018.0;28.857312614259644
469;BREVES;82188;-50.478034;-1.680277;9.8;2019.0;28.38281535648995
470;BREVES;82188;-50.478034;-1.680277;9.8;2020.0;28.486213235294148
471;BREVES;82188;-50.478034;-1.680277;9.8;2021.0;28.279940119760504
472;BELEM;82191;-48.43722221;-1.43583333;7.13;1961.0;26.565022831050264
473;BELEM;82191;-48.43722221;-1.43583333;7.13;1962.0;26.52657534246576
474;BELEM;82191;-48.43722221;-1.43583333;7.13;1963.0;26.546210045662132
475;BELEM;82191;-48.43722221;-1.43583333;7.13;1964.0;26.253341433778854
476;BELEM;82191;-48.43722221;-1.43583333;7.13;1967.0;26.90411334552103
477;BELEM;82191;-48.43722221;-1.43583333;7.13;1968.0;27.0959927140255
478;BELEM;82191;-48.43722221;-1.43583333;7.13;1969.0;27.83677950594693
479;BELEM;82191;-48.43722221;-1.43583333;7.13;1970.0;27.427148080438748
480;BELEM;82191;-48.43722221;-1.43583333;7.13;1971.0;26.925296803652955
481;BELEM;82191;-48.43722221;-1.43583333;7.13;1972.0;27.083060109289622
482;BELEM;82191;-48.43722221;-1.43583333;7.13;1973.0;27.242191780821912
483;BELEM;82191;-48.43722221;-1.43583333;7.13;1974.0;26.46148215919488
484;BELEM;82191;-48.43722221;-1.43583333;7.13;1975.0;26.52511415525111
485;BELEM;82191;-48.43722221;-1.43583333;7.13;1976.0;26.8311131386861
486;BELEM;82191;-48.43722221;-1.43583333;7.13;1977.0;26.87726027397264
487;BELEM;82191;-48.43722221;-1.43583333;7.13;1978.0;26.998354661791584
488;BELEM;82191;-48.43722221;-1.43583333;7.13;1979.0;27.09680365296805
489;BELEM;82191;-48.43722221;-1.43583333;7.13;1980.0;27.09207650273226
490;BELEM;82191;-48.43722221;-1.43583333;7.13;1981.0;27.379817351598163
491;BELEM;82191;-48.43722221;-1.43583333;7.13;1982.0;27.007853881278535
492;BELEM;82191;-48.43722221;-1.43583333;7.13;1983.0;27.484720951509633
493;BELEM;82191;-48.43722221;-1.43583333;7.13;1984.0;26.694353369763228
494;BELEM;82191;-48.43722221;-1.43583333;7.13;1985.0;26.502559414990884
495;BELEM;82191;-48.43722221;-1.43583333;7.13;1986.0;26.845371219065076
496;BELEM;82191;-48.43722221;-1.43583333;7.13;1987.0;27.617738970588192
497;BELEM;82191;-48.43722221;-1.43583333;7.13;1988.0;27.212107208872457
498;BELEM;82191;-48.43722221;-1.43583333;7.13;1989.0;26.990159325210858
499;BELEM;82191;-48.43722221;-1.43583333;7.13;1990.0;27.34202226345086
500;BELEM;82191;-48.43722221;-1.43583333;7.13;1991.0;27.217093235831808
501;BELEM;82191;-48.43722221;-1.43583333;7.13;1992.0;27.359471766848795
502;BELEM;82191;-48.43722221;-1.43583333;7.13;1993.0;27.082616651418107
503;BELEM;82191;-48.43722221;-1.43583333;7.13;1994.0;27.262888482632533
504;BELEM;82191;-48.43722221;-1.43583333;7.13;1995.0;27.51745886654479
505;BELEM;82191;-48.43722221;-1.43583333;7.13;1996.0;27.36830601092898
506;BELEM;82191;-48.43722221;-1.43583333;7.13;1997.0;27.71761467889907
507;BELEM;82191;-48.43722221;-1.43583333;7.13;1998.0;28.375159817351566
508;BELEM;82191;-48.43722221;-1.43583333;7.13;1999.0;27.658264840182653
509;BELEM;82191;-48.43722221;-1.43583333;7.13;2000.0;27.4927140255009
510;BELEM;82191;-48.43722221;-1.43583333;7.13;2001.0;27.621917808219187
511;BELEM;82191;-48.43722221;-1.43583333;7.13;2002.0;27.761299176578238
512;BELEM;82191;-48.43722221;-1.43583333;7.13;2003.0;28.01479452054797
513;BELEM;82191;-48.43722221;-1.43583333;7.13;2004.0;27.866483011937568
514;BELEM;82191;-48.43722221;-1.43583333;7.13;2005.0;28.285151237396864
515;BELEM;82191;-48.43722221;-1.43583333;7.13;2006.0;28.024840182648443
516;BELEM;82191;-48.43722221;-1.43583333;7.13;2007.0;27.71141552511418
517;BELEM;82191;-48.43722221;-1.43583333;7.13;2008.0;27.79416058394162
518;BELEM;82191;-48.43722221;-1.43583333;7.13;2009.0;27.895159817351594
519;BELEM;82191;-48.43722221;-1.43583333;7.13;2010.0;28.490593607305986
520;BELEM;82191;-48.43722221;-1.43583333;7.13;2011.0;28.000182648401847
521;BELEM;82191;-48.43722221;-1.43583333;7.13;2012.0;27.93132969034613
522;BELEM;82191;-48.43722221;-1.43583333;7.13;2013.0;28.25360730593611
523;BELEM;82191;-48.43722221;-1.43583333;7.13;2014.0;28.134977168949835
524;BELEM;82191;-48.43722221;-1.43583333;7.13;2015.0;28.275251141552502
525;BELEM;82191;-48.43722221;-1.43583333;7.13;2016.0;28.406739526411645
526;BELEM;82191;-48.43722221;-1.43583333;7.13;2017.0;27.984383819379122
527;BELEM;82191;-48.43722221;-1.43583333;7.13;2018.0;27.793510054844592
528;BELEM;82191;-48.43722221;-1.43583333;7.13;2019.0;27.87525114155253
529;BELEM;82191;-48.43722221;-1.43583333;7.13;2020.0;28.14854014598539
530;BELEM;82191;-48.43722221;-1.43583333;7.13;2021.0;27.685045778229874
531;TURIACU;82198;-45.37194443;-1.66138888;34.48;1976.0;27.940082644628088
532;TURIACU;82198;-45.37194443;-1.66138888;34.48;1977.0;26.958721461187267
533;TURIACU;82198;-45.37194443;-1.66138888;34.48;1978.0;26.92885844748856
534;TURIACU;82198;-45.37194443;-1.66138888;34.48;1979.0;25.5
535;TURIACU;82198;-45.37194443;-1.66138888;34.48;1980.0;27.37128514056223
536;TURIACU;82198;-45.37194443;-1.66138888;34.48;1981.0;27.548943985307655
537;TURIACU;82198;-45.37194443;-1.66138888;34.48;1982.0;27.197856477166834
538;TURIACU;82198;-45.37194443;-1.66138888;34.48;1983.0;27.93830188679244
539;TURIACU;82198;-45.37194443;-1.66138888;34.48;1984.0;27.011745334796935
540;TURIACU;82198;-45.37194443;-1.66138888;34.48;1985.0;25.4
541;TURIACU;82198;-45.37194443;-1.66138888;34.48;1986.0;26.869561243144435
542;TURIACU;82198;-45.37194443;-1.66138888;34.48;1987.0;27.806392694063952
543;TURIACU;82198;-45.37194443;-1.66138888;34.48;1988.0;27.138888888888907
544;TURIACU;82198;-45.37194443;-1.66138888;34.48;1989.0;26.68658536585364
545;TURIACU;82198;-45.37194443;-1.66138888;34.48;1990.0;25.0
546;TURIACU;82198;-45.37194443;-1.66138888;34.48;1991.0;27.08912248628886
547;TURIACU;82198;-45.37194443;-1.66138888;34.48;1992.0;27.623224043715854
548;TURIACU;82198;-45.37194443;-1.66138888;34.48;1993.0;27.875433789954347
549;TURIACU;82198;-45.37194443;-1.66138888;34.48;1994.0;27.0598173515982
550;TURIACU;82198;-45.37194443;-1.66138888;34.48;1995.0;27.33735159817353
551;TURIACU;82198;-45.37194443;-1.66138888;34.48;1996.0;27.34225865209476
552;TURIACU;82198;-45.37194443;-1.66138888;34.48;1997.0;27.745479452054838
553;TURIACU;82198;-45.37194443;-1.66138888;34.48;1998.0;28.114794520547974
554;TURIACU;82198;-45.37194443;-1.66138888;34.48;1999.0;27.338356164383566
555;TURIACU;82198;-45.37194443;-1.66138888;34.48;2000.0;27.11466302367942
556;TURIACU;82198;-45.37194443;-1.66138888;34.48;2001.0;27.60630136986299
557;TURIACU;82198;-45.37194443;-1.66138888;34.48;2002.0;27.88748858447493
558;TURIACU;82198;-45.37194443;-1.66138888;34.48;2003.0;27.809315068493138
559;TURIACU;82198;-45.37194443;-1.66138888;34.48;2004.0;27.78979963570131
560;TURIACU;82198;-45.37194443;-1.66138888;34.48;2005.0;28.188310502283162
561;TURIACU;82198;-45.37194443;-1.66138888;34.48;2006.0;28.061735159817367
562;TURIACU;82198;-45.37194443;-1.66138888;34.48;2007.0;28.095251141552513
563;TURIACU;82198;-45.37194443;-1.66138888;34.48;2008.0;27.66976320582879
564;TURIACU;82198;-45.37194443;-1.66138888;34.48;2009.0;27.668493150684977
565;TURIACU;82198;-45.37194443;-1.66138888;34.48;2010.0;28.47888482632544
566;TURIACU;82198;-45.37194443;-1.66138888;34.48;2011.0;27.763061411549018
567;TURIACU;82198;-45.37194443;-1.66138888;34.48;2012.0;28.340801457194935
568;TURIACU;82198;-45.37194443;-1.66138888;34.48;2013.0;28.55370539798719
569;TURIACU;82198;-45.37194443;-1.66138888;34.48;2014.0;28.270867579908696
570;TURIACU;82198;-45.37194443;-1.66138888;34.48;2015.0;28.384552102376592
571;TURIACU;82198;-45.37194443;-1.66138888;34.48;2016.0;28.801006404391575
572;TURIACU;82198;-45.37194443;-1.66138888;34.48;2017.0;28.308858447488586
573;TURIACU;82198;-45.37194443;-1.66138888;34.48;2018.0;27.956124314442402
574;TURIACU;82198;-45.37194443;-1.66138888;34.48;2019.0;28.056999085086893
575;TURIACU;82198;-45.37194443;-1.66138888;34.48;2020.0;28.161024702653275
576;TURIACU;82198;-45.37194443;-1.66138888;34.48;2021.0;28.053196099674974
577;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1961.0;26.577910447761152
578;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1962.0;26.3656078860898
579;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1964.0;26.26127110228399
580;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1965.0;26.33553459119494
581;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1966.0;26.53813813813813
582;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1967.0;26.07780821917809
583;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1969.0;27.28816326530613
584;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1970.0;26.299634703196386
585;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1971.0;25.935102925243754
586;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1972.0;27.207397260273968
587;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1973.0;26.69242144177447
588;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1974.0;25.815799086757977
589;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1975.0;25.589497716894943
590;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1976.0;25.840476190476174
591;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1977.0;26.337990867579908
592;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1978.0;26.13579908675793
593;FONTE BOA;82212;-66.10083333;-2.51583333;59.34;1979.0;26.27369863013703
